,City,State,Country,Update,Latitude,Longitude,Confirmed,Deaths,Recovered
19752,Meagher,,,2020-03-23 23:19:34,46.59907074,-110.8898557,0.0,0.0,0.0
19753,Mecklenburg,,,2020-03-23 23:19:34,35.24469268,-80.8317671,97.0,0.0,0.0
19754,Mecklenburg,,,2020-03-23 23:19:34,36.67882005,-78.36131056,1.0,0.0,0.0
19755,Mecosta,,,2020-03-23 23:19:34,43.64064262,-85.32463223,0.0,0.0,0.0
19756,Medina,,,2020-03-23 23:19:34,41.11770589,-81.89986209999998,15.0,0.0,0.0
19757,Medina,,,2020-03-23 23:19:34,29.3557301,-99.11030298,1.0,0.0,0.0
19758,Meeker,,,2020-03-23 23:19:34,45.12328869,-94.52839455,0.0,0.0,0.0
19759,Meigs,,,2020-03-23 23:19:34,39.09224872,-82.0305041,0.0,0.0,0.0
19760,Meigs,,,2020-03-23 23:19:34,35.51558739,-84.81482914,0.0,0.0,0.0
19761,Mellette,,,2020-03-23 23:19:34,43.58078848,-100.7563186,0.0,0.0,0.0
19762,Menard,,,2020-03-23 23:19:34,40.02742725,-89.80246001,0.0,0.0,0.0
19763,Menard,,,2020-03-23 23:19:34,30.88990665,-99.8204794,0.0,0.0,0.0
19764,Mendocino,,,2020-03-23 23:19:34,39.4381191,-123.3911313,1.0,0.0,0.0
19765,Menifee,,,2020-03-23 23:19:34,37.94090733,-83.59985712,1.0,0.0,0.0
19766,Menominee,,,2020-03-23 23:19:34,45.58038692,-87.55370409,0.0,0.0,0.0
19767,Menominee,,,2020-03-23 23:19:34,45.00422544,-88.70950714,0.0,0.0,0.0
19768,Merced,,,2020-03-23 23:19:34,37.18922369,-120.7209035,1.0,0.0,0.0
19769,Mercer,,,2020-03-23 23:19:34,41.20596782,-90.74290052,0.0,0.0,0.0
19770,Mercer,,,2020-03-23 23:19:34,37.81474237,-84.87488475,0.0,0.0,0.0
19771,Mercer,,,2020-03-23 23:19:34,40.42212303,-93.5682959,0.0,0.0,0.0
19772,Mercer,,,2020-03-23 23:19:34,40.28047017,-74.70479631,50.0,0.0,0.0
19773,Mercer,,,2020-03-23 23:19:34,47.31213126,-101.8318399,0.0,0.0,0.0
19774,Mercer,,,2020-03-23 23:19:34,40.54043046,-84.62912742,0.0,0.0,0.0
19775,Mercer,,,2020-03-23 23:19:34,41.30248872,-80.25816981,1.0,0.0,0.0
19776,Mercer,,,2020-03-23 23:19:34,37.40481169,-81.11023142,2.0,0.0,0.0
19777,Meriwether,,,2020-03-23 23:19:34,33.04163534,-84.68859732,0.0,0.0,0.0
19778,Merrick,,,2020-03-23 23:19:34,41.16624273,-98.0374887,0.0,0.0,0.0
19779,Merrimack,,,2020-03-23 23:19:34,43.29662971,-71.6811573,4.0,0.0,0.0
19780,Mesa,,,2020-03-23 23:19:34,39.01787888,-108.469799,5.0,0.0,0.0
19781,Metcalfe,,,2020-03-23 23:19:34,36.99459295,-85.63123699,0.0,0.0,0.0
19782,Miami,,,2020-03-23 23:19:34,40.76940965,-86.04525048,1.0,0.0,0.0
19783,Miami,,,2020-03-23 23:19:34,38.56383358,-94.83832189,0.0,0.0,0.0
19784,Miami,,,2020-03-23 23:19:34,40.0543329,-84.22871271,17.0,0.0,0.0
19785,Miami-Dade,,,2020-03-23 23:19:34,25.6112362,-80.55170587,278.0,0.0,0.0
19786,Middlesex,,,2020-03-23 23:19:34,41.45949668,-72.53714864,8.0,0.0,0.0
19787,Middlesex,,,2020-03-23 23:19:34,42.48607732,-71.39049229,232.0,1.0,0.0
19788,Middlesex,,,2020-03-23 23:19:34,40.43629879,-74.41426991,210.0,0.0,0.0
19789,Middlesex,,,2020-03-23 23:19:34,37.63191998,-76.55064617,0.0,0.0,0.0
19790,Midland,,,2020-03-23 23:19:34,43.64330771,-84.38804374,5.0,0.0,0.0
19791,Midland,,,2020-03-23 23:19:34,31.86904128,-102.0315682,1.0,0.0,0.0
19792,Mifflin,,,2020-03-23 23:19:34,40.61116939,-77.61070738,0.0,0.0,0.0
19793,Milam,,,2020-03-23 23:19:34,30.78581830000001,-96.97718698,2.0,0.0,0.0
19794,Millard,,,2020-03-23 23:19:34,39.0729209,-113.1020328,0.0,0.0,0.0
19795,Mille Lacs,,,2020-03-23 23:19:34,45.93705297,-93.63236823,0.0,0.0,0.0
19796,Miller,,,2020-03-23 23:19:34,33.31403423,-93.89285258,0.0,0.0,0.0
19797,Miller,,,2020-03-23 23:19:34,31.16568912,-84.73151117,1.0,0.0,0.0
19798,Miller,,,2020-03-23 23:19:34,38.21450288,-92.42610898,0.0,0.0,0.0
19799,Mills,,,2020-03-23 23:19:34,41.03299766,-95.61920963,0.0,0.0,0.0
19800,Mills,,,2020-03-23 23:19:34,31.49557106,-98.59272068,0.0,0.0,0.0
19801,Milwaukee,,,2020-03-23 23:19:34,43.00486062,-87.96733172,204.0,3.0,0.0
19802,Miner,,,2020-03-23 23:19:34,44.02197882,-97.60992207,0.0,0.0,0.0
19803,Mineral,,,2020-03-23 23:19:34,37.66954283,-106.9281698,0.0,0.0,0.0
19804,Mineral,,,2020-03-23 23:19:34,47.15283992,-115.0015239,0.0,0.0,0.0
19805,Mineral,,,2020-03-23 23:19:34,38.53841696,-118.4344506,0.0,0.0,0.0
19806,Mineral,,,2020-03-23 23:19:34,39.41561583,-78.94104895,0.0,0.0,0.0
19807,Mingo,,,2020-03-23 23:19:34,37.73048351,-82.13338365,0.0,0.0,0.0
19808,Minidoka,,,2020-03-23 23:19:34,42.85518524,-113.6357257,0.0,0.0,0.0
19809,Minnehaha,,,2020-03-23 23:19:34,43.67441641,-96.7910885,5.0,0.0,0.0
19810,Missaukee,,,2020-03-23 23:19:34,44.33772443,-85.09256478,0.0,0.0,0.0
19811,Mississippi,,,2020-03-23 23:19:34,35.76271485,-90.05194370000002,0.0,0.0,0.0
19812,Mississippi,,,2020-03-23 23:19:34,36.82516239,-89.29505753,0.0,0.0,0.0
19813,Missoula,,,2020-03-23 23:19:34,47.03728583,-113.92135079999998,3.0,0.0,0.0
19814,Mitchell,,,2020-03-23 23:19:34,31.22483255,-84.19381821,0.0,0.0,0.0
19815,Mitchell,,,2020-03-23 23:19:34,43.35638371,-92.78887719,0.0,0.0,0.0
19816,Mitchell,,,2020-03-23 23:19:34,39.39331582,-98.20906732,2.0,0.0,0.0
19817,Mitchell,,,2020-03-23 23:19:34,36.01059309,-82.1582442,0.0,0.0,0.0
19818,Mitchell,,,2020-03-23 23:19:34,32.30623474,-100.9212058,0.0,0.0,0.0
19819,Mobile,,,2020-03-23 23:19:34,30.78472347,-88.20842409,2.0,0.0,0.0
19820,Modoc,,,2020-03-23 23:19:34,41.58965602,-120.7244817,0.0,0.0,0.0
19821,Moffat,,,2020-03-23 23:19:34,40.61810999,-108.2070876,0.0,0.0,0.0
19822,Mohave,,,2020-03-23 23:19:34,35.70471703,-113.7577902,0.0,0.0,0.0
19823,Moniteau,,,2020-03-23 23:19:34,38.63571781,-92.57976951,1.0,0.0,0.0
19824,Monmouth,,,2020-03-23 23:19:34,40.26549699,-74.22240686,238.0,3.0,0.0
19825,Mono,,,2020-03-23 23:19:34,37.93899289,-118.8872409,1.0,0.0,0.0
19826,Monona,,,2020-03-23 23:19:34,42.05220391,-95.95743843,0.0,0.0,0.0
19827,Monongalia,,,2020-03-23 23:19:34,39.63218457,-80.04766838,2.0,0.0,0.0
19828,Monroe,,,2020-03-23 23:19:34,31.56729412,-87.36995001,0.0,0.0,0.0
19829,Monroe,,,2020-03-23 23:19:34,34.6815935,-91.20540287,0.0,0.0,0.0
19830,Monroe,,,2020-03-23 23:19:34,25.20904673,-81.07812416,2.0,0.0,0.0
19831,Monroe,,,2020-03-23 23:19:34,33.014289,-83.92097166,1.0,0.0,0.0
19832,Monroe,,,2020-03-23 23:19:34,38.27594376,-90.17761038,1.0,0.0,0.0
19833,Monroe,,,2020-03-23 23:19:34,39.16130004,-86.52414358,1.0,0.0,0.0
19834,Monroe,,,2020-03-23 23:19:34,41.02988815,-92.8690667,0.0,0.0,0.0
19835,Monroe,,,2020-03-23 23:19:34,36.71225341,-85.71596443,0.0,0.0,0.0
19836,Monroe,,,2020-03-23 23:19:34,41.92734151,-83.53749864,7.0,0.0,0.0
19837,Monroe,,,2020-03-23 23:19:34,33.89236763,-88.4808438,2.0,0.0,0.0
19838,Monroe,,,2020-03-23 23:19:34,39.49593978,-92.00043978,0.0,0.0,0.0
19839,Monroe,,,2020-03-23 23:19:34,43.14638895,-77.69322942,81.0,2.0,0.0
19840,Monroe,,,2020-03-23 23:19:34,39.72984936,-81.08464734,0.0,0.0,0.0
19841,Monroe,,,2020-03-23 23:19:34,41.05934058,-75.34031025,43.0,1.0,0.0
19842,Monroe,,,2020-03-23 23:19:34,35.44550387,-84.24902965,2.0,0.0,0.0
19843,Monroe,,,2020-03-23 23:19:34,37.56274716,-80.54577965,0.0,0.0,0.0
19844,Monroe,,,2020-03-23 23:19:34,43.94641218,-90.618819,0.0,0.0,0.0
19845,Montague,,,2020-03-23 23:19:34,33.67521893,-97.72500958,0.0,0.0,0.0
19846,Montcalm,,,2020-03-23 23:19:34,43.31082541,-85.15252824,1.0,0.0,0.0
19847,Monterey,,,2020-03-23 23:19:34,36.21862405,-121.2413397,14.0,1.0,0.0
19848,Montezuma,,,2020-03-23 23:19:34,37.33859579,-108.5958857,0.0,0.0,0.0
19849,Montgomery,,,2020-03-23 23:19:34,32.2206831,-86.20969272,4.0,0.0,0.0
19850,Montgomery,,,2020-03-23 23:19:34,34.53704874,-93.65824478,0.0,0.0,0.0
19851,Montgomery,,,2020-03-23 23:19:34,32.17201038,-82.53527476,0.0,0.0,0.0
19852,Montgomery,,,2020-03-23 23:19:34,39.23198845,-89.47809254,0.0,0.0,0.0
19853,Montgomery,,,2020-03-23 23:19:34,40.04034823,-86.89335024,0.0,0.0,0.0
19854,Montgomery,,,2020-03-23 23:19:34,41.03018714,-95.15642896,0.0,0.0,0.0
19855,Montgomery,,,2020-03-23 23:19:34,37.19236568,-95.74329258,0.0,0.0,0.0
19856,Montgomery,,,2020-03-23 23:19:34,38.03253032,-83.9145241,2.0,0.0,0.0
19857,Montgomery,,,2020-03-23 23:19:34,39.13676329,-77.20358245,94.0,1.0,0.0
19858,Montgomery,,,2020-03-23 23:19:34,33.49419589,-89.61729103,1.0,0.0,0.0
19859,Montgomery,,,2020-03-23 23:19:34,38.94022054,-91.47000721,0.0,0.0,0.0
19860,Montgomery,,,2020-03-23 23:19:34,42.90123494,-74.44011632,3.0,0.0,0.0
19861,Montgomery,,,2020-03-23 23:19:34,35.33155144,-79.90416657,1.0,0.0,0.0
19862,Montgomery,,,2020-03-23 23:19:34,39.75394919,-84.29050975,7.0,0.0,0.0
19863,Montgomery,,,2020-03-23 23:19:34,40.21053671,-75.36652296,136.0,1.0,0.0
19864,Montgomery,,,2020-03-23 23:19:34,36.49609412,-87.38550661,3.0,0.0,0.0
19865,Montgomery,,,2020-03-23 23:19:34,30.30079133,-95.50572772,19.0,0.0,0.0
19866,Montgomery,,,2020-03-23 23:19:34,37.17746986,-80.37868691,0.0,0.0,0.0
19867,Montmorency,,,2020-03-23 23:19:34,45.0275929,-84.12696227,0.0,0.0,0.0
19868,Montour,,,2020-03-23 23:19:34,41.03023987,-76.66345939,1.0,0.0,0.0
19869,Montrose,,,2020-03-23 23:19:34,38.40214114,-108.26390220000002,1.0,0.0,0.0
19870,Moody,,,2020-03-23 23:19:34,44.02266214,-96.67081159,0.0,0.0,0.0
19871,Moore,,,2020-03-23 23:19:34,35.30885257,-79.48474178,2.0,0.0,0.0
19872,Moore,,,2020-03-23 23:19:34,35.27724699,-86.36230578,0.0,0.0,0.0
19873,Moore,,,2020-03-23 23:19:34,35.83769242,-101.8930281,0.0,0.0,0.0
19874,Mora,,,2020-03-23 23:19:34,36.01095101,-104.9497716,0.0,0.0,0.0
19875,Morehouse,,,2020-03-23 23:19:34,32.81686191,-91.80421614,0.0,0.0,0.0
19876,Morgan,,,2020-03-23 23:19:34,34.45500589,-86.85475946,0.0,0.0,0.0
19877,Morgan,,,2020-03-23 23:19:34,40.26279810000001,-103.8093302,2.0,0.0,0.0
19878,Morgan,,,2020-03-23 23:19:34,33.59232073,-83.49129491,1.0,0.0,0.0
19879,Morgan,,,2020-03-23 23:19:34,39.71654544,-90.20255104,0.0,0.0,0.0
19880,Morgan,,,2020-03-23 23:19:34,39.47899078,-86.44573375,1.0,0.0,0.0
19881,Morgan,,,2020-03-23 23:19:34,37.92465657,-83.25558245,0.0,0.0,0.0
19882,Morgan,,,2020-03-23 23:19:34,38.4181765,-92.88791859,0.0,0.0,0.0
19883,Morgan,,,2020-03-23 23:19:34,39.62081738,-81.85308173,0.0,0.0,0.0
19884,Morgan,,,2020-03-23 23:19:34,36.13248031,-84.64880098,0.0,0.0,0.0
19885,Morgan,,,2020-03-23 23:19:34,41.08830262,-111.5727723,0.0,0.0,0.0
19886,Morgan,,,2020-03-23 23:19:34,39.55439028,-78.26311676,0.0,0.0,0.0
19887,Morrill,,,2020-03-23 23:19:34,41.71711774,-103.0061405,0.0,0.0,0.0
19888,Morris,,,2020-03-23 23:19:34,38.68827511,-96.65128437,2.0,0.0,0.0
19889,Morris,,,2020-03-23 23:19:34,40.86095313,-74.54553709999998,177.0,1.0,0.0
19890,Morris,,,2020-03-23 23:19:34,33.11304005,-94.73255695,0.0,0.0,0.0
19891,Morrison,,,2020-03-23 23:19:34,46.01265363,-94.27341528,0.0,0.0,0.0
19892,Morrow,,,2020-03-23 23:19:34,40.52363560000001,-82.7892599,0.0,0.0,0.0
19893,Morrow,,,2020-03-23 23:19:34,45.41846568,-119.584546,0.0,0.0,0.0
19894,Morton,,,2020-03-23 23:19:34,37.19141121,-101.79925190000002,0.0,0.0,0.0
19895,Morton,,,2020-03-23 23:19:34,46.71681782,-101.2822377,7.0,0.0,0.0
19896,Motley,,,2020-03-23 23:19:34,34.07408766,-100.779722,0.0,0.0,0.0
19897,Moultrie,,,2020-03-23 23:19:34,39.64187451,-88.62099969,0.0,0.0,0.0
19898,Mountrail,,,2020-03-23 23:19:34,48.20197971,-102.3555315,0.0,0.0,0.0
19899,Mower,,,2020-03-23 23:19:34,43.67142874,-92.75234549,6.0,0.0,0.0
19900,Muhlenberg,,,2020-03-23 23:19:34,37.21425819,-87.14632053,2.0,0.0,0.0
19901,Multnomah,,,2020-03-23 23:19:34,45.54747959,-122.4169351,21.0,1.0,0.0
19902,Murray,,,2020-03-23 23:19:34,34.78897608,-84.74993177,0.0,0.0,0.0
19903,Murray,,,2020-03-23 23:19:34,44.02216709,-95.76328482,0.0,0.0,0.0
19904,Murray,,,2020-03-23 23:19:34,34.48116015,-97.06826283,0.0,0.0,0.0
19905,Muscatine,,,2020-03-23 23:19:34,41.48370744,-91.1121697,3.0,0.0,0.0
19906,Muscogee,,,2020-03-23 23:19:34,32.50931999,-84.87142262,2.0,0.0,0.0
19907,Muskegon,,,2020-03-23 23:19:34,43.29123859,-86.15176712,1.0,0.0,0.0
19908,Muskingum,,,2020-03-23 23:19:34,39.96575964,-81.94363275,0.0,0.0,0.0
19909,Muskogee,,,2020-03-23 23:19:34,35.61318461,-95.37802952,1.0,0.0,0.0
19910,Musselshell,,,2020-03-23 23:19:34,46.49684637,-108.39498,0.0,0.0,0.0
19911,Nacogdoches,,,2020-03-23 23:19:34,31.62017125,-94.61803994,0.0,0.0,0.0
19912,Nance,,,2020-03-23 23:19:34,41.39750195,-97.99327291,0.0,0.0,0.0
19913,Nantucket,,,2020-03-23 23:19:34,41.2942019,-70.08774729,0.0,0.0,0.0
19914,Napa,,,2020-03-23 23:19:34,38.50735751,-122.332839,2.0,0.0,0.0
19915,Nash,,,2020-03-23 23:19:34,35.96575634,-77.98422508,1.0,0.0,0.0
19916,Nassau,,,2020-03-23 23:19:34,30.61037141,-81.80297522,1.0,0.0,0.0
19917,Nassau,,,2020-03-23 23:19:34,40.74066522,-73.58941873,2442.0,4.0,0.0
19918,Natchitoches,,,2020-03-23 23:19:34,31.72321584,-93.09816516,2.0,0.0,0.0
19919,Natrona,,,2020-03-23 23:19:34,42.96180148,-106.797885,1.0,0.0,0.0
19920,Navajo,,,2020-03-23 23:19:34,35.3997715,-110.3218983,25.0,0.0,0.0
19921,Navarro,,,2020-03-23 23:19:34,32.04620681,-96.47428766,0.0,0.0,0.0
19922,Nelson,,,2020-03-23 23:19:34,37.80335779,-85.4657193,1.0,0.0,0.0
19923,Nelson,,,2020-03-23 23:19:34,47.9226426,-98.19038437,0.0,0.0,0.0
19924,Nelson,,,2020-03-23 23:19:34,37.78790447,-78.88498513,0.0,0.0,0.0
19925,Nemaha,,,2020-03-23 23:19:34,39.78345387,-96.01392079,0.0,0.0,0.0
19926,Nemaha,,,2020-03-23 23:19:34,40.38514847,-95.85433992,1.0,0.0,0.0
19927,Neosho,,,2020-03-23 23:19:34,37.55862897,-95.30670046,0.0,0.0,0.0
19928,Neshoba,,,2020-03-23 23:19:34,32.75339664,-89.11726492,0.0,0.0,0.0
19929,Ness,,,2020-03-23 23:19:34,38.47974157,-99.91547333,0.0,0.0,0.0
19930,Nevada,,,2020-03-23 23:19:34,33.66340119,-93.30632432,0.0,0.0,0.0
19931,Nevada,,,2020-03-23 23:19:34,39.30394768,-120.7627281,2.0,0.0,0.0
19932,New Castle,,,2020-03-23 23:19:34,39.57992638,-75.64054974,44.0,0.0,0.0
19933,New Hanover,,,2020-03-23 23:19:34,34.25758282,-77.87075626,4.0,0.0,0.0
19934,New Haven,,,2020-03-23 23:19:34,41.4080325,-72.93620426,41.0,0.0,0.0
19935,New Kent,,,2020-03-23 23:19:34,37.50694406,-76.99828634,0.0,0.0,0.0
19936,New London,,,2020-03-23 23:19:34,41.48896435,-72.10430976,4.0,0.0,0.0
19937,New Madrid,,,2020-03-23 23:19:34,36.59666326,-89.66070007,0.0,0.0,0.0
19938,New York City,,,2020-03-23 23:19:34,40.76727260000001,-73.97152637,12305.0,99.0,0.0
19939,Newaygo,,,2020-03-23 23:19:34,43.554374,-85.80070107,1.0,0.0,0.0
19940,Newberry,,,2020-03-23 23:19:34,34.28629098,-81.59935761,1.0,0.0,0.0
19941,Newport,,,2020-03-23 23:19:34,41.5642026,-71.26569799,9.0,0.0,0.0
19942,Newport News,,,2020-03-23 23:19:34,37.08166899,-76.51754109,2.0,1.0,0.0
19943,Newton,,,2020-03-23 23:19:34,35.91947491,-93.21612969,0.0,0.0,0.0
19944,Newton,,,2020-03-23 23:19:34,33.55514538,-83.84547140000002,4.0,0.0,0.0
19945,Newton,,,2020-03-23 23:19:34,40.95610449,-87.39635768,0.0,0.0,0.0
19946,Newton,,,2020-03-23 23:19:34,32.40021118,-89.11843336,0.0,0.0,0.0
19947,Newton,,,2020-03-23 23:19:34,36.90519407,-94.3394104,0.0,0.0,0.0
19948,Newton,,,2020-03-23 23:19:34,30.78548982,-93.74408813,0.0,0.0,0.0
19949,Nez Perce,,,2020-03-23 23:19:34,46.32638236,-116.7500975,0.0,0.0,0.0
19950,Niagara,,,2020-03-23 23:19:34,43.19898042,-78.74777412,9.0,0.0,0.0
19951,Nicholas,,,2020-03-23 23:19:34,38.33342292,-84.01889177,0.0,0.0,0.0
19952,Nicholas,,,2020-03-23 23:19:34,38.29617706,-80.79759588,0.0,0.0,0.0
19953,Nicollet,,,2020-03-23 23:19:34,44.35291112,-94.24710352,3.0,0.0,0.0
19954,Niobrara,,,2020-03-23 23:19:34,43.05607708,-104.4758896,0.0,0.0,0.0
19955,Noble,,,2020-03-23 23:19:34,41.39672484,-85.41966713,1.0,0.0,0.0
19956,Noble,,,2020-03-23 23:19:34,39.76818851,-81.45937183,0.0,0.0,0.0
19957,Noble,,,2020-03-23 23:19:34,36.38953329,-97.22928674,1.0,0.0,0.0
19958,Nobles,,,2020-03-23 23:19:34,43.67434621,-95.75329576,0.0,0.0,0.0
19959,Nodaway,,,2020-03-23 23:19:34,40.36079813,-94.88133008,0.0,0.0,0.0
19960,Nolan,,,2020-03-23 23:19:34,32.30365282,-100.4060208,0.0,0.0,0.0
19961,Nome,,,2020-03-23 23:19:34,64.90320724,-164.0353804,0.0,0.0,0.0
19962,Norfolk,,,2020-03-23 23:19:34,42.16073095,-71.20530408,82.0,0.0,0.0
19963,Norfolk,,,2020-03-23 23:19:34,36.89934014,-76.26420872,5.0,0.0,0.0
19964,Norman,,,2020-03-23 23:19:34,47.32628443,-96.45620947,0.0,0.0,0.0
19965,North Slope,,,2020-03-23 23:19:34,69.31479216,-153.4836093,0.0,0.0,0.0
19966,Northampton,,,2020-03-23 23:19:34,36.41736238,-77.39769443,1.0,0.0,0.0
19967,Northampton,,,2020-03-23 23:19:34,40.75182733,-75.30471829,23.0,2.0,0.0
19968,Northampton,,,2020-03-23 23:19:34,37.34062933,-75.87751591,0.0,0.0,0.0
19969,Northumberland,,,2020-03-23 23:19:34,40.84785433,-76.70798222,0.0,0.0,0.0
19970,Northumberland,,,2020-03-23 23:19:34,37.89202088,-76.41949732,0.0,0.0,0.0
19971,Northwest Arctic,,,2020-03-23 23:19:34,67.04919196,-159.7503946,0.0,0.0,0.0
19972,Norton,,,2020-03-23 23:19:34,39.78443827,-99.90286639,0.0,0.0,0.0
19973,Norton,,,2020-03-23 23:19:34,36.93357076,-82.62750411,0.0,0.0,0.0
19974,Nottoway,,,2020-03-23 23:19:34,37.1435975,-78.05065922,0.0,0.0,0.0
19975,Nowata,,,2020-03-23 23:19:34,36.79843529,-95.61902331,0.0,0.0,0.0
19976,Noxubee,,,2020-03-23 23:19:34,33.11009499,-88.56949061,0.0,0.0,0.0
19977,Nuckolls,,,2020-03-23 23:19:34,40.17637905,-98.04743961,0.0,0.0,0.0
19978,Nueces,,,2020-03-23 23:19:34,27.736286,-97.5433285,1.0,0.0,0.0
19979,Nye,,,2020-03-23 23:19:34,38.04264256,-116.4722702,0.0,0.0,0.0
19980,O'Brien,,,2020-03-23 23:19:34,43.08310673,-95.62474482,0.0,0.0,0.0
19981,Oakland,,,2020-03-23 23:19:34,42.66090111,-83.38595416,329.0,4.0,0.0
19982,Obion,,,2020-03-23 23:19:34,36.35732446,-89.14921589,0.0,0.0,0.0
19983,Ocean,,,2020-03-23 23:19:34,39.8895449,-74.28089251,144.0,1.0,0.0
19984,Oceana,,,2020-03-23 23:19:34,43.64124435,-86.26726673,0.0,0.0,0.0
19985,Ochiltree,,,2020-03-23 23:19:34,36.27829105,-100.8158184,0.0,0.0,0.0
19986,Oconee,,,2020-03-23 23:19:34,33.83749973,-83.43679568,3.0,0.0,0.0
19987,Oconee,,,2020-03-23 23:19:34,34.75225169,-83.06742317,2.0,0.0,0.0
19988,Oconto,,,2020-03-23 23:19:34,45.02715345,-88.26807503,0.0,0.0,0.0
19989,Ogemaw,,,2020-03-23 23:19:34,44.33481032,-84.12725175,0.0,0.0,0.0
19990,Oglala Lakota,,,2020-03-23 23:19:34,43.33749164,-102.5555498,0.0,0.0,0.0
19991,Ogle,,,2020-03-23 23:19:34,42.04165196,-89.32184679,0.0,0.0,0.0
19992,Oglethorpe,,,2020-03-23 23:19:34,33.878629600000004,-83.08278123,0.0,0.0,0.0
19993,Ohio,,,2020-03-23 23:19:34,38.955305,-84.96515993,0.0,0.0,0.0
19994,Ohio,,,2020-03-23 23:19:34,37.47751843,-86.85368087,0.0,0.0,0.0
19995,Ohio,,,2020-03-23 23:19:34,40.0955451,-80.62203992,0.0,0.0,0.0
19996,Okaloosa,,,2020-03-23 23:19:34,30.69143028,-86.59267105,14.0,0.0,0.0
19997,Okanogan,,,2020-03-23 23:19:34,48.54855019,-119.7387224,0.0,0.0,0.0
19998,Okeechobee,,,2020-03-23 23:19:34,27.386336199999995,-80.88944347,0.0,0.0,0.0
19999,Okfuskee,,,2020-03-23 23:19:34,35.46485198,-96.32639984,0.0,0.0,0.0
20000,Oklahoma,,,2020-03-23 23:19:34,35.55140095,-97.40716948,29.0,0.0,0.0
20001,Okmulgee,,,2020-03-23 23:19:34,35.64661916,-95.96432828,0.0,0.0,0.0
20002,Oktibbeha,,,2020-03-23 23:19:34,33.42491685,-88.87905132,5.0,0.0,0.0
20003,Oldham,,,2020-03-23 23:19:34,38.39791089,-85.448222,1.0,0.0,0.0
20004,Oldham,,,2020-03-23 23:19:34,35.40425596,-102.6027606,1.0,0.0,0.0
20005,Oliver,,,2020-03-23 23:19:34,47.11530482,-101.3406158,0.0,0.0,0.0
20006,Olmsted,,,2020-03-23 23:19:34,44.00374114,-92.40209944,16.0,0.0,0.0
20007,Oneida,,,2020-03-23 23:19:34,42.19494279999999,-112.5407838,0.0,0.0,0.0
20008,Oneida,,,2020-03-23 23:19:34,43.24375382,-75.43710392,5.0,0.0,0.0
20009,Oneida,,,2020-03-23 23:19:34,45.70677897,-89.51944105,0.0,0.0,0.0
20010,Onondaga,,,2020-03-23 23:19:34,43.00491923,-76.19971155,53.0,0.0,0.0
20011,Onslow,,,2020-03-23 23:19:34,34.72607366,-77.42908179,3.0,0.0,0.0
20012,Ontario,,,2020-03-23 23:19:34,42.85145728,-77.30874425,4.0,0.0,0.0
20013,Ontonagon,,,2020-03-23 23:19:34,46.665226200000006,-89.31390481,0.0,0.0,0.0
20014,Orange,,,2020-03-23 23:19:34,33.70147516,-117.76459979999998,125.0,0.0,0.0
20015,Orange,,,2020-03-23 23:19:34,28.51367621,-81.31799498,48.0,2.0,0.0
20016,Orange,,,2020-03-23 23:19:34,38.54118920000001,-86.49523093,0.0,0.0,0.0
20017,Orange,,,2020-03-23 23:19:34,41.40337468,-74.30240757,389.0,0.0,0.0
20018,Orange,,,2020-03-23 23:19:34,36.06092947,-79.12167935,6.0,0.0,0.0
20019,Orange,,,2020-03-23 23:19:34,30.11879481,-93.89412775,1.0,0.0,0.0
20020,Orange,,,2020-03-23 23:19:34,44.00470222,-72.37640104,3.0,0.0,0.0
20021,Orange,,,2020-03-23 23:19:34,38.24530219,-78.01560400000002,0.0,0.0,0.0
20022,Orangeburg,,,2020-03-23 23:19:34,33.4391073,-80.79886287,8.0,0.0,0.0
20023,Oregon,,,2020-03-23 23:19:34,36.68710164,-91.4033755,0.0,0.0,0.0
20024,Orleans,,,2020-03-23 23:19:34,30.06971951,-89.92660315,567.0,20.0,0.0
20025,Orleans,,,2020-03-23 23:19:34,43.2516977,-78.2320066,0.0,0.0,0.0
20026,Orleans,,,2020-03-23 23:19:34,44.82964024,-72.24562697,2.0,0.0,0.0
20027,Osage,,,2020-03-23 23:19:34,38.65235984,-95.72707998,0.0,0.0,0.0
20028,Osage,,,2020-03-23 23:19:34,38.46036182,-91.8613635,0.0,0.0,0.0
20029,Osage,,,2020-03-23 23:19:34,36.62888819,-96.39635704,0.0,0.0,0.0
20030,Osborne,,,2020-03-23 23:19:34,39.3503437,-98.76753828,0.0,0.0,0.0
20031,Osceola,,,2020-03-23 23:19:34,28.06312234,-81.14882926,25.0,0.0,0.0
20032,Osceola,,,2020-03-23 23:19:34,43.37824276,-95.62422844,0.0,0.0,0.0
20033,Osceola,,,2020-03-23 23:19:34,43.98992088,-85.32566756,0.0,0.0,0.0
20034,Oscoda,,,2020-03-23 23:19:34,44.68192279,-84.12939244,0.0,0.0,0.0
20035,Oswego,,,2020-03-23 23:19:34,43.42778894,-76.14635194,2.0,0.0,0.0
20036,Otero,,,2020-03-23 23:19:34,37.9014485,-103.7173385,0.0,0.0,0.0
20037,Otero,,,2020-03-23 23:19:34,32.61348406,-105.7417604,0.0,0.0,0.0
20038,Otoe,,,2020-03-23 23:19:34,40.64843556,-96.13374142,0.0,0.0,0.0
20039,Otsego,,,2020-03-23 23:19:34,45.02085831,-84.59898295,3.0,0.0,0.0
20040,Otsego,,,2020-03-23 23:19:34,42.63492579,-75.03151402,1.0,0.0,0.0
